"Category";"SOLAR";"EOLICA";"PCH"
"2021-09-11";198,0163099999999;0;0,715
"2021-09-13";198,16930999999988;0;0,715
"2021-09-14";198,19961999999987;0;0,715
"2021-09-15";198,47149399999986;0;0,715
"2021-09-16";198,59546399999988;0;0,715
"2021-09-17";198,6188739999999;0;0,715
"2021-09-20";198,69297399999988;0;0,715
"2021-09-21";198,81483399999988;0;0,715
"2021-09-22";199,04021399999988;0;0,715
"2021-09-23";199,0574439999999;0;0,715
"2021-09-24";199,14678399999988;0;0,715
"2021-09-25";219,0467839999999;0;0,715
"2021-09-27";219,0862239999999;0;0,715
"2021-09-28";219,3070239999999;0;0,715
"2021-09-29";219,3241239999999;0;0,715
"2021-09-30";219,5669139999999;0;0,715
"2021-10-01";280,6121539999999;0;0,715
"2021-10-02";280,6218459999999;0;0,715
"2021-10-04";280,7160659999999;0;0,715
"2021-10-05";280,7802459999999;0;0,715
"2021-10-06";280,82492599999995;0;0,715
"2021-10-07";280,8712459999999;0;0,715
"2021-10-08";281,04545599999994;0;0,715
"2021-10-09";281,06045599999993;0;0,715
"2021-10-10";281,1565759999999;0;0,715
"2021-10-11";281,2936259999999;0;0,715
"2021-10-12";281,3397859999999;0;0,715
"2021-10-13";281,3422859999999;0;0,715
"2021-10-14";281,6137159999999;0;0,715
"2021-10-15";284,2867159999999;0;0,715
"2021-10-19";284,4205159999999;0;0,715
"2021-10-20";284,4782959999999;0;0,715
"2021-10-21";284,5165859999999;0;0,715
"2021-10-22";284,5493759999999;0;0,715
"2021-10-23";284,5606259999999;0;0,715
"2021-10-25";284,6639759999999;0;0,715
"2021-10-26";284,68917599999986;0;0,715
"2021-10-27";284,76117599999986;0;0,715
"2021-10-28";284,82885599999986;0;0,715
"2021-10-29";284,87057599999986;0;0,715
"2021-10-30";284,87257599999987;0;0,715
"2021-11-01";284,8781759999999;0;0,715
"2021-11-02";285,38095599999986;0;0,715
"2021-11-03";285,56617599999987;0;0,715
"2021-11-04";286,0249059999999;0;0,715
"2021-11-05";286,0756659999999;0;0,715
"2021-11-06";286,0794659999999;0;0,715
"2021-11-08";286,5967559999999;0;0,715
"2021-11-09";286,71368599999994;0;0,715
"2021-11-10";286,9320159999999;0;0,715
"2021-11-11";287,08402599999994;0;0,715
"2021-11-12";287,17988599999995;0;0,715
"2021-11-14";287,24648599999995;0;0,715
"2021-11-15";287,25280599999996;0;0,715
"2021-11-16";287,362466;0;0,715
"2021-11-17";287,471226;0;0,715
"2021-11-18";287,671186;0;0,715
"2021-11-19";288,29387599999995;0;0,715
"2021-11-20";288,30387599999995;0;0,715
"2021-11-22";288,39400599999993;0;0,715
"2021-11-23";288,39524599999993;0;0,715
"2021-11-24";288,5462059999999;0;0,715
"2021-11-25";288,62938999999994;0;0,715
"2021-11-26";288,69733999999994;0;0,715
"2021-11-27";288,77603999999997;0;0,715
"2021-11-28";288,78013999999996;0;0,715
"2021-11-29";289,06588999999997;0;0,715
"2021-11-30";289,20257;0;0,715
"2021-12-01";289,62086999999997;0;0,715
"2021-12-02";289,69689999999997;0;0,715
"2021-12-03";290,36742;0;0,715
"2021-12-04";290,37721999999997;0;0,715
"2021-12-06";290,45984;0;0,715
"2021-12-07";290,6039;0;0,715
"2021-12-09";290,64318000000003;0;0,715
"2021-12-10";291,10687;0;0,715
"2021-12-12";291,11287;0;0,715
"2021-12-13";291,17737;0;0,715
"2021-12-14";291,24515;0;0,715
"2021-12-15";291,47241;0;0,715
"2021-12-16";291,49171;0;0,715
"2021-12-17";291,82451000000003;0;0,715
"2021-12-18";291,82501;0;0,715
"2021-12-20";292,07267;0;0,715
"2021-12-21";292,10307;0;0,715
"2021-12-22";292,3835;0;0,715
"2021-12-23";292,90122;0;0,715
"2021-12-24";292,90594000000004;0;0,715
"2021-12-25";292,91484;0;0,715
"2021-12-27";294,97627;0;0,715
"2021-12-28";294,99311;0;0,715
"2021-12-29";295,47463;0;0,715
"2021-12-30";295,51202;0;0,715
"2021-12-31";295,53605;0;11,215
"2022-01-02";295,5621;0;11,215
"2022-01-03";295,58734;0;11,215
"2022-01-04";295,59574;0;11,215
"2022-01-05";295,62789;0;11,215
"2022-01-06";295,70367;0;11,215
"2022-01-07";295,74338;0;11,215
"2022-01-11";295,81510000000003;0;11,215
"2022-01-12";295,85110000000003;0;11,215
"2022-01-13";295,88307000000003;0;11,215
"2022-01-14";296,01203000000004;0;11,215
"2022-01-15";296,01983;0;11,215
"2022-01-17";296,02037;0;11,215
"2022-01-18";296,02887000000004;0;11,215
"2022-01-19";296,17933000000005;0;11,215
"2022-01-20";296,23441;0;11,215
"2022-01-21";296,34521;0;11,215
"2022-01-22";296,41021;0;11,215
"2022-01-24";296,42119;0;11,215
"2022-01-25";296,42169;0;11,215
"2022-01-26";297,41519;0;11,215
"2022-01-27";297,43325;0;11,215
"2022-01-28";297,51495;0;11,215
"2022-01-29";297,57144;0;11,215
"2022-01-31";297,6786;0;11,215
"2022-02-01";297,7137;0;11,215
"2022-02-02";297,7787;0;11,215
"2022-02-03";297,80557;0;11,215
"2022-02-04";297,84457;0;11,215
"2022-02-07";298,24928;0;11,215
"2022-02-08";298,35948;0;11,215
"2022-02-09";298,48562000000004;0;11,215
"2022-02-10";298,77527000000003;0;11,215
"2022-02-11";298,92186000000004;0;11,215
"2022-02-12";299,00954;0;11,215
"2022-02-13";299,02454;0;11,215
"2022-02-14";299,10003;0;11,215
"2022-02-15";299,19629;0;11,215
"2022-02-16";299,26772;0;11,215
"2022-02-17";299,4908;0;11,215
"2022-02-18";299,58281999999997;0;11,215
"2022-02-19";299,80899999999997;0;11,215
"2022-02-20";299,8413;0;11,215
"2022-02-21";299,94461;0;11,215
"2022-02-22";299,98441;0;11,215
"2022-02-23";300,03664000000003;0;11,215
"2022-02-24";300,20016000000004;0;11,215
"2022-02-25";300,38882000000007;0;11,215
"2022-02-26";300,4048200000001;0;11,215
"2022-02-28";300,5374200000001;0;11,215
"2022-03-01";300,56929000000014;0;11,215
"2022-03-02";301,3276500000001;0;11,215
"2022-03-03";317,5343600000001;0;11,215
"2022-03-04";317,5971800000001;0;11,215
"2022-03-05";317,6027600000001;0;11,215
"2022-03-07";317,6882600000001;0;11,215
"2022-03-08";317,7121050000001;0;11,215
"2022-03-09";317,7390650000001;0;11,215
"2022-03-10";317,8258550000001;0;11,215
"2022-03-11";317,8753550000001;0;11,215
"2022-03-12";317,93895500000013;0;11,215
"2022-03-14";317,97995500000013;0;11,215
"2022-03-15";318,2310450000001;0;11,215
"2022-03-16";318,3131050000001;0;11,215
"2022-03-17";318,72785500000015;0;11,215
"2022-03-18";319,23437500000017;0;11,215
"2022-03-19";319,24451500000015;0;11,215
"2022-03-22";319,76281500000016;0;11,215
"2022-03-23";319,97452500000014;0;11,215
"2022-03-24";320,2524050000001;0;11,215
"2022-03-25";320,41947500000015;0;11,215
"2022-03-26";320,44329500000015;0;11,215
"2022-03-27";320,53929500000015;0;11,215
"2022-03-28";320,7380650000002;0;11,215
"2022-03-29";320,90238000000016;0;11,215
"2022-03-30";320,96310000000017;0;11,215945
"2022-03-31";321,5364500000002;0;11,215945
"2022-04-01";321,79654000000016;0;11,215945
"2022-04-02";321,8282110000002;0;11,215945
"2022-04-03";321,92433100000017;0;11,215945
"2022-04-04";321,98613100000017;0;11,215945
"2022-04-05";322,0782810000002;0;11,215945
"2022-04-06";322,10551100000015;0;11,215945
"2022-04-07";322,2536210000001;0;11,215945
"2022-04-08";322,74934100000013;0;11,215945
"2022-04-09";322,78934100000015;0;11,215945
"2022-04-11";322,82829100000015;0;11,215945
"2022-04-13";323,00077100000016;0;11,215945
"2022-04-18";323,0184110000001;0;11,215945
"2022-04-19";323,21036100000015;0;11,215945
"2022-04-20";323,34236100000015;0;11,215945
"2022-04-22";323,4136110000002;0;11,215945
"2022-04-23";323,45461100000017;0;11,215945
"2022-04-25";323,64421100000015;0;11,215945
"2022-04-26";323,68133100000017;0;11,215945
"2022-04-27";323,74228100000016;0;11,215945
"2022-04-28";323,76628100000016;0;11,215945
"2022-04-29";323,99350100000015;0;11,215945
"2022-04-30";324,00951100000015;19,9;11,215945
"2022-05-01";324,15396100000015;19,9;11,215945
"2022-05-02";324,37196100000017;19,9;11,215945
"2022-05-03";326,0634810000002;19,9;11,215945
"2022-05-04";326,1233810000002;19,9;11,215945
"2022-05-05";326,31231100000025;19,9;11,215945
"2022-05-06";326,4385810000002;19,9;11,215945
"2022-05-07";326,44688100000025;19,9;11,215945
"2022-05-09";326,6287610000002;19,9;11,215945
"2022-05-10";326,6693410000002;19,9;11,215945
"2022-05-11";326,7715210000002;19,9;11,215945
"2022-05-12";326,9122260000002;19,9;11,215945
"2022-05-13";327,0004260000002;19,9;11,215945
"2022-05-14";327,0404260000002;19,9;11,215945
"2022-05-16";327,25452600000017;19,9;11,215945
"2022-05-17";327,3474560000002;19,9;11,215945
"2022-05-18";327,5530560000002;19,9;11,215945
"2022-05-19";327,5746560000002;19,9;11,215945
"2022-05-20";327,7516360000002;19,9;11,215945
"2022-05-21";327,8827360000002;19,9;11,215945
"2022-05-22";327,9589960000002;19,9;11,215945
"2022-05-23";328,0758860000002;19,9;11,215945
"2022-05-24";328,3695860000002;19,9;11,215945
"2022-05-25";328,6639960000002;19,9;11,215945
"2022-05-26";329,2763260000002;19,9;11,215945
"2022-05-27";329,3232660000002;19,9;11,215945
"2022-05-28";329,3418660000002;19,9;11,215945
"2022-05-30";329,3856660000002;19,9;11,215945
"2022-05-31";339,41226600000016;19,9;11,215945
"2022-06-01";339,68834600000014;19,9;11,215945
"2022-06-02";339,9819660000001;19,9;11,215945
"2022-06-03";340,0068660000001;19,9;11,215945
"2022-06-04";340,0188660000001;19,9;11,215945
"2022-06-05";340,0270660000001;19,9;11,215945
"2022-06-06";340,2769360000001;19,9;11,215945
"2022-06-07";340,5299460000001;19,9;11,215945
"2022-06-08";340,60090100000014;19,9;11,215945
"2022-06-09";340,7139310000001;19,9;11,215945
"2022-06-10";340,8162860000001;19,9;11,215945
"2022-06-11";345,8698960000001;19,9;11,215945
"2022-06-13";345,9756560000001;19,9;11,215945
"2022-06-14";346,1024460000001;19,9;11,215945
"2022-06-15";346,3013960000001;19,9;11,215945
"2022-06-16";346,6983310000001;19,9;11,215945
"2022-06-17";347,0288710000001;19,9;11,215945
"2022-06-18";347,0638710000001;19,9;11,215945
"2022-06-21";347,1474710000001;19,9;11,215945
"2022-06-22";347,1680910000001;19,9;11,215945
"2022-06-23";347,26609100000013;19,9;11,215945
"2022-06-24";347,31719100000015;19,9;11,215945
"2022-06-25";347,4882910000002;19,9;11,215945
"2022-06-27";347,49129100000016;19,9;11,215945
"2022-06-28";347,57986100000016;19,9;11,215945
"2022-06-29";347,64246100000014;19,9;11,215945
"2022-06-30";348,00136100000014;19,9;11,215945
"2022-07-01";348,10136100000017;19,9;11,215945
"2022-07-04";348,11136100000016;19,9;11,215945
"2022-07-05";348,4635910000002;19,9;11,215945
"2022-07-06";348,5151410000002;19,9;11,215945
"2022-07-07";348,5988610000002;19,9;11,215945
"2022-07-08";348,6174410000002;19,9;11,215945
"2022-07-11";348,6760410000002;19,9;11,215945
"2022-07-12";348,88627100000025;19,9;11,215945
"2022-07-13";348,97612910000026;19,9;11,215945
"2022-07-14";348,99272910000025;19,9;11,215945
"2022-07-15";349,1409291000002;19,9;11,215945
"2022-07-16";349,1484291000002;19,9;11,215945
"2022-07-17";349,1584291000002;19,9;11,215945
"2022-07-18";349,3602691000002;19,9;11,215945
"2022-07-19";349,3828091000002;19,9;11,215945
"2022-07-20";349,4228091000002;19,9;11,215945
"2022-07-21";349,4615091000002;19,9;11,215945
"2022-07-22";349,5587091000002;19,9;11,215945
"2022-07-23";350,3174291000002;19,9;11,215945
"2022-07-24";350,3894291000002;19,9;11,215945
"2022-07-25";350,6015291000002;19,9;11,215945
"2022-07-26";350,8689091000002;19,9;11,215945
"2022-07-27";351,2469091000002;19,9;11,215945
"2022-07-28";351,3716491000002;19,9;11,215945
"2022-07-29";351,6651741000002;19,9;11,215945
"2022-07-30";351,6764741000002;19,9;11,215945
"2022-07-31";351,6834741000002;19,9;11,215945
"2022-08-01";351,8638741000002;19,9;11,215945
"2022-08-02";351,8813741000002;19,9;11,215945
"2022-08-03";351,96425910000016;19,9;11,215945
"2022-08-04";352,15302910000014;19,9;11,215945
"2022-08-05";352,52266910000014;19,9;11,215945
"2022-08-06";352,5594191000001;19,9;11,215945
"2022-08-08";352,83741910000015;19,9;11,215945
"2022-08-09";352,9310191000001;19,9;11,215945
"2022-08-10";353,06438410000015;19,9;11,215945
"2022-08-11";362,99461410000015;19,9;11,215945
"2022-08-12";363,1224391000001;19,9;11,215945
"2022-08-13";363,13143910000014;19,9;11,215945
"2022-08-15";363,21063910000015;19,9;11,215945
"2022-08-16";363,2961391000002;19,9;11,215945
"2022-08-17";363,41864910000015;19,9;11,215945
"2022-08-18";363,9547991000002;19,9;11,215945
"2022-08-19";364,54253910000017;19,9;11,215945
"2022-08-20";364,5504591000002;19,9;11,215945
"2022-08-21";364,5678591000002;19,9;11,215945
"2022-08-22";364,7796591000002;19,9;11,215945
"2022-08-23";364,8495591000002;19,9;11,215945
"2022-08-24";364,9255591000002;19,9;11,215945
"2022-08-25";365,2978591000002;19,9;11,215945
"2022-08-26";365,39288410000023;19,9;11,215945
"2022-08-27";365,4108841000002;19,9;11,215945
"2022-08-29";365,5122841000002;19,9;11,215945
"2022-08-30";365,6120791000002;19,9;11,215945
"2022-08-31";366,3134041000002;31,9;11,215945
"2022-09-01";366,44126910000017;31,9;11,215945
"2022-09-02";366,5242941000002;31,9;11,215945
"2022-09-03";366,5343791000002;31,9;11,215945
"2022-09-05";366,7751091000002;31,9;11,215945
"2022-09-06";366,7986491000002;31,9;12,915944999999999
"2022-09-07";366,8027391000002;31,9;12,915944999999999
"2022-09-08";366,8266741000002;31,9;12,915944999999999
"2022-09-09";366,85861410000024;31,9;12,915944999999999
"2022-09-10";385,36416410000027;31,9;12,915944999999999
"2022-09-11";385,42559410000024;31,9;12,915944999999999
"2022-09-12";423,25509410000024;31,9;12,915944999999999
"2022-09-13";423,26073410000026;31,9;12,915944999999999
"2022-09-14";423,37895910000026;31,9;12,915944999999999
"2022-09-15";445,24663910000027;31,9;12,915944999999999
"2022-09-16";445,3826191000003;31,9;12,915944999999999
"2022-09-17";445,4343391000003;31,9;12,915944999999999
"2022-09-19";455,44125910000025;31,9;12,915944999999999
"2022-09-20";455,56445910000025;31,9;12,915944999999999
"2022-09-21";458,08563910000026;31,9;12,915944999999999
"2022-09-22";458,1839491000003;31,9;12,915944999999999
"2022-09-23";458,2508191000003;31,9;12,915944999999999
"2022-09-24";458,2658191000003;31,9;12,915944999999999
"2022-09-26";458,33156910000025;31,9;12,915944999999999
"2022-09-27";458,37076910000025;31,9;12,915944999999999
"2022-09-28";458,38521910000026;31,9;12,915944999999999
"2022-09-29";458,4503691000003;31,9;12,915944999999999
"2022-09-30";458,8576691000003;31,9;12,915944999999999
"2022-10-01";458,8727691000003;31,9;12,915944999999999
"2022-10-03";459,70466910000033;31,9;12,915944999999999
"2022-10-04";459,91706910000033;31,9;12,915944999999999
"2022-10-05";460,3552541000003;31,9;12,915944999999999
"2022-10-06";460,4185591000003;31,9;12,915944999999999
"2022-10-07";460,7462091000003;31,9;12,915944999999999
"2022-10-08";460,85886910000033;31,9;12,915944999999999
"2022-10-09";460,8888691000003;31,9;12,915944999999999
"2022-10-10";461,7890491000003;31,9;12,915944999999999
"2022-10-11";461,9890691000003;31,9;12,915944999999999
"2022-10-12";462,0201291000003;31,9;12,915944999999999
"2022-10-13";462,0964441000003;31,9;12,915944999999999
"2022-10-14";462,2010791000003;31,9;12,915944999999999
"2022-10-15";462,2239991000003;31,9;12,915944999999999
"2022-10-18";462,4159941000003;31,9;12,915944999999999
"2022-10-19";462,68805410000033;31,9;12,915944999999999
"2022-10-20";462,76174110000034;31,9;12,915944999999999
"2022-10-21";462,93496610000034;31,9;12,915944999999999
"2022-10-22";462,9755911000003;31,9;12,915944999999999
"2022-10-24";463,0742461000003;31,9;12,915944999999999
"2022-10-25";463,07477610000035;31,9;12,915944999999999
"2022-10-26";463,1137361000003;31,9;12,915944999999999
"2022-10-27";463,3917261000003;31,9;12,915944999999999
"2022-10-28";464,23668110000034;31,9;12,915944999999999
"2022-10-29";464,27268110000034;31,9;12,915944999999999
"2022-10-30";464,2833811000003;31,9;12,915944999999999
"2022-10-31";464,5734211000003;31,9;12,915944999999999
"2022-11-01";464,8700211000003;31,9;12,915944999999999
"2022-11-02";464,9550011000003;31,9;12,915944999999999
"2022-11-03";465,0030011000003;31,9;12,915944999999999
"2022-11-04";465,1877311000003;31,9;12,915944999999999
"2022-11-05";465,20028110000027;31,9;12,915944999999999
"2022-11-06";465,21888110000026;31,9;12,915944999999999
"2022-11-08";465,44083110000025;31,9;12,915944999999999
"2022-11-09";466,39876110000023;31,9;12,915944999999999
"2022-11-10";466,5242611000002;31,9;12,915944999999999
"2022-11-11";466,6388811000002;31,9;12,915944999999999
"2022-11-12";466,67910610000024;31,9;12,915944999999999
"2022-11-14";466,6851061000002;31,9;12,915944999999999
"2022-11-15";466,9506061000002;31,9;12,915944999999999
"2022-11-16";467,0432511000002;31,9;12,915944999999999
"2022-11-17";467,1214561000002;31,9;12,915944999999999
"2022-11-18";467,66015110000023;31,9;12,915944999999999
"2022-11-19";467,7834711000002;31,9;12,915944999999999
"2022-11-21";468,0106911000002;31,9;12,915944999999999
"2022-11-22";468,1614111000002;31,9;12,915944999999999
"2022-11-23";468,50001110000017;31,9;12,915944999999999
"2022-11-24";468,75695110000015;31,9;12,915944999999999
"2022-11-25";469,02094110000013;31,9;12,915944999999999
"2022-11-26";469,05734110000014;31,9;12,915944999999999
"2022-11-28";469,3368211000001;31,9;12,915944999999999
"2022-11-29";469,5807211000001;31,9;12,915944999999999
"2022-11-30";469,88986110000013;31,9;12,915944999999999
"2022-12-01";470,2957111000001;31,9;12,915944999999999
"2022-12-02";470,4581161000001;31,9;12,915944999999999
"2022-12-03";470,46411610000007;31,9;12,915944999999999
"2022-12-04";470,4643811000001;31,9;12,915944999999999
"2022-12-05";470,4943061000001;31,9;12,915944999999999
"2022-12-06";470,52430610000005;31,9;12,915944999999999
"2022-12-07";470,84048110000003;31,9;12,915944999999999
"2022-12-08";470,9423161;31,9;12,915944999999999
"2022-12-09";471,13406610000004;31,9;12,915944999999999
"2022-12-10";471,25376610000006;31,9;12,915944999999999
"2022-12-12";471,92107610000005;31,9;12,940945
"2022-12-13";472,41740610000005;31,9;12,940945
"2022-12-14";472,54025110000003;31,9;12,940945
"2022-12-15";472,69235110000005;31,9;12,940945
"2022-12-16";472,8308511000001;31,9;12,940945
"2022-12-17";472,8680161000001;31,9;12,940945
"2022-12-19";473,4720161000001;31,9;12,940945
"2022-12-20";473,8083761000001;31,9;12,940945
"2022-12-21";483,9788511000001;31,9;12,940945
"2022-12-22";484,1286661000001;31,9;12,940945
"2022-12-23";484,6574561000001;31,9;12,940945
"2022-12-24";484,7124561000001;31,9;12,940945
"2022-12-26";488,7254561000001;31,9;12,940945
"2022-12-27";488,7471861000001;31,9;12,940945
"2022-12-28";488,98801110000005;31,9;13,015944999999999
"2022-12-29";489,01361110000005;31,9;17,315945
"2022-12-30";490,25962110000006;31,9;17,315945
"2023-01-01";516,2871711;31,9;17,315945
"2023-01-02";516,2921711;31,9;17,315945
"2023-01-03";516,2969961;31,9;17,315945
"2023-01-04";516,3623211;31,9;17,315945
"2023-01-05";517,0022161;31,9;17,315945
"2023-01-06";517,1233061;31,9;17,315945
"2023-01-07";517,1875061000001;31,9;17,315945
"2023-01-09";517,1895061;31,9;17,315945
"2023-01-10";518,4135461;31,9;17,315945
"2023-01-11";518,5053111;31,9;17,315945
"2023-01-12";518,5734011;31,9;17,315945
"2023-01-13";518,7116110999999;31,9;17,315945
"2023-01-14";518,7838510999999;31,9;17,315945
"2023-01-16";518,9276610999999;31,9;17,315945
"2023-01-17";519,0938861;31,9;17,315945
"2023-01-18";519,2586461;31,9;17,315945
"2023-01-19";519,4821860999999;31,9;17,315945
"2023-01-20";519,6152460999999;31,9;17,315945
"2023-01-21";519,8381960999999;31,9;17,315945
"2023-01-23";519,9015560999999;31,9;17,315945
"2023-01-24";519,9334860999999;31,9;17,315945
"2023-01-25";521,6022660999998;31,9;17,315945
"2023-01-26";521,7173010999999;31,9;17,315945
"2023-01-27";522,1113610999998;31,9;17,315945
"2023-01-28";522,1203610999999;31,9;17,315945
"2023-01-30";540,8894210999998;31,9;17,315945
"2023-01-31";541,6775010999999;31,9;17,315945
"2023-02-01";541,8284110999998;31,9;17,315945
"2023-02-02";542,0820510999998;31,9;17,315945
"2023-02-03";542,0915010999998;31,9;17,315945
"2023-02-04";542,1219010999998;31,9;17,315945
"2023-02-06";542,1653360999999;31,9;17,315945
"2023-02-07";542,2310510999998;31,9;17,315945
"2023-02-08";542,8808310999998;31,9;17,315945
"2023-02-09";542,9468610999998;31,9;17,315945
"2023-02-10";543,1266910999998;31,9;17,315945
"2023-02-11";543,2264910999997;31,9;17,315945
"2023-02-13";543,2793610999997;31,9;17,315945
"2023-02-14";543,3912810999998;31,9;17,315945
"2023-02-15";543,6052810999998;31,9;17,315945
"2023-02-16";543,7045060999999;31,9;17,315945
"2023-02-17";543,9616660999999;31,9;17,315945
"2023-02-18";544,0836210999998;31,9;17,315945
"2023-02-20";544,1391710999999;31,9;17,315945
"2023-02-21";544,3015360999999;31,9;17,315945
"2023-02-22";544,4097661;31,9;17,315945
"2023-02-23";544,4478111;31,9;17,315945
"2023-02-24";544,6979911;31,9;17,315945
"2023-02-25";544,7282911;31,9;17,315945
"2023-02-26";544,7882910999999;31,9;17,315945
"2023-02-27";545,2326910999999;31,9;17,315945
"2023-02-28";547,8935660999999;31,9;17,315945
"2023-03-01";548,1669960999999;31,9;17,315945
"2023-03-02";548,2576460999999;31,9;17,315945
"2023-03-03";548,4775610999999;31,9;17,315945
"2023-03-04";548,5135610999998;31,9;17,315945
"2023-03-05";548,5312210999998;31,9;17,315945
"2023-03-06";549,0888310999998;31,9;17,315945
"2023-03-07";549,1629610999997;31,9;17,315945
"2023-03-08";549,1988310999998;31,9;17,315945
"2023-03-09";549,4383310999998;31,9;17,315945
"2023-03-10";549,8894610999998;31,9;17,315945
"2023-03-11";550,0769410999999;31,9;17,315945
"2023-03-13";550,3374060999998;31,9;17,315945
"2023-03-14";551,2967810999999;31,9;17,315945
"2023-03-15";551,7318860999999;31,9;17,315945
"2023-03-16";553,3187610999998;31,9;17,315945
"2023-03-17";554,2102360999999;31,9;17,315945
"2023-03-18";554,2930060999998;31,9;17,315945
"2023-03-21";554,4957910999998;31,9;17,315945
"2023-03-22";555,0943660999998;31,9;17,315945
"2023-03-23";555,3746960999998;31,9;17,315945
"2023-03-24";555,4374910999999;31,9;17,315945
"2023-03-25";555,6094910999999;31,9;17,315945
"2023-03-26";555,6454910999998;31,9;17,315945
"2023-03-27";604,6793310999999;31,9;17,315945
"2023-03-28";604,7684710999999;31,9;17,315945
"2023-03-29";604,8798211;31,9;17,315945
"2023-03-30";610,0248210999999;31,9;17,315945
"2023-03-31";610,6627170999999;31,9;17,315945
"2023-04-01";610,7010120999998;31,9;17,315945
"2023-04-03";610,9050770999999;31,9;17,315945
"2023-04-04";641,0901620999998;31,9;17,315945
"2023-04-05";641,2885870999999;31,9;17,315945
"2023-04-08";641,3197870999999;31,9;17,315945
"2023-04-10";642,0521070999998;31,9;17,315945
"2023-04-11";642,1001470999998;31,9;17,315945
"2023-04-12";642,2358170999998;31,9;17,315945
"2023-04-13";642,3032420999998;31,9;17,315945
"2023-04-14";642,4247820999998;31,9;17,315945
"2023-04-15";646,4787820999998;31,9;17,315945
"2023-04-17";647,2912820999998;31,9;17,315945
"2023-04-18";647,4903170999997;31,9;17,315945
"2023-04-19";647,6050220999997;31,9;17,315945
"2023-04-20";647,9478520999997;31,9;17,315945
"2023-04-21";648,0883920999997;31,9;17,315945
"2023-04-22";648,2053920999997;31,9;17,315945
"2023-04-23";648,2838720999997;31,9;17,315945
"2023-04-24";648,3346020999998;31,9;17,315945
"2023-04-25";649,1874370999998;31,9;17,315945
"2023-04-26";649,3195570999998;31,9;17,315945
"2023-04-27";650,4742070999997;31,9;17,315945
"2023-04-28";650,8695320999997;31,9;17,315945
"2023-04-29";650,8735320999997;31,9;17,315945
"2023-04-30";653,8014320999997;31,9;17,315945
"2023-05-01";654,2289320999997;31,9;17,315945
"2023-05-02";654,2871470999997;31,9;17,315945
"2023-05-03";654,6090270999997;31,9;17,315945
"2023-05-04";654,6805520999997;31,9;17,315945
"2023-05-05";655,0300720999996;31,9;17,315945
"2023-05-06";655,3941220999997;31,9;17,315945
"2023-05-07";655,3984220999996;31,9;17,315945
"2023-05-08";655,6074120999996;31,9;17,315945
"2023-05-09";655,8082120999995;31,9;17,315945
"2023-05-10";656,2182320999996;31,9;17,315945
"2023-05-11";656,4773620999996;31,9;17,315945
"2023-05-12";656,6132620999996;31,9;17,315945
"2023-05-13";656,6140870999996;31,9;17,315945
"2023-05-15";656,7810320999996;31,9;17,315945
"2023-05-16";656,8169470999997;31,9;17,315945
"2023-05-17";657,2175470999997;31,9;17,315945
"2023-05-18";657,7460570999997;31,9;17,315945
"2023-05-19";657,8663670999997;31,9;17,315945
"2023-05-20";657,8863670999997;31,9;17,315945
"2023-05-21";657,9491170999997;31,9;17,315945
"2023-05-23";658,1546050999997;31,9;17,315945
"2023-05-24";658,1627050999997;31,9;17,315945
"2023-05-25";658,4093300999997;31,9;17,315945
"2023-05-26";658,7520900999997;31,9;17,315945
"2023-05-27";658,8038600999997;31,9;17,315945
"2023-05-29";658,8170600999997;31,9;17,315945
"2023-05-30";658,9008600999997;31,9;17,315945
"2023-05-31";658,9539600999997;31,9;17,315945
"2023-06-01";659,0608350999996;31,9;17,315945
"2023-06-02";659,1272350999997;31,9;17,315945
"2023-06-03";659,1436350999996;31,9;17,315945
"2023-06-04";660,0184350999997;31,9;17,315945
"2023-06-05";660,5311450999997;31,9;17,315945
"2023-06-06";660,6800730999996;31,9;17,315945
"2023-06-07";660,8019280999996;31,9;17,315945
"2023-06-08";661,9007780999996;31,9;17,315945
"2023-06-09";661,9819780999995;31,9;17,315945
"2023-06-13";662,4121180999996;31,9;17,315945
"2023-06-14";662,5635880999996;31,9;17,315945
"2023-06-15";664,4338880999996;31,9;17,315945
"2023-06-16";669,6112180999996;31,9;17,315945
"2023-06-17";669,7594180999996;31,9;17,315945
"2023-06-18";670,7554180999996;31,9;17,315945
"2023-06-19";670,7653780999996;31,9;17,315945
"2023-06-20";671,1684430999995;31,9;17,315945
"2023-06-21";671,3519480999995;31,9;17,315945
"2023-06-22";671,4016580999995;31,9;17,315945
"2023-06-23";671,5446330999995;31,9;17,315945
"2023-06-24";671,5843830999995;31,9;17,315945
"2023-06-26";671,7547580999995;31,9;17,315945
"2023-06-27";671,7909930999996;31,9;17,315945
"2023-06-28";671,8514780999996;31,9;17,315945
"2023-06-29";672,0310580999995;31,9;17,315945
"2023-06-30";672,2796880999996;31,9;17,315945
"2023-07-01";672,2936880999996;31,9;17,315945
"2023-07-02";672,3086880999996;31,9;17,315945
"2023-07-04";672,4617080999996;31,9;17,315945
"2023-07-05";672,5559830999996;31,9;17,315945
"2023-07-06";673,7828410999996;31,9;17,315945
"2023-07-07";673,9818860999995;31,9;17,315945
"2023-07-08";674,0032660999996;31,9;17,315945
"2023-07-10";674,2447510999996;31,9;17,315945
"2023-07-11";674,3380010999996;31,9;17,315945
"2023-07-12";674,4639010999996;31,9;17,315945
"2023-07-13";674,9880510999996;31,9;17,315945
